Job_ID,Job_Title,Company,Company_Type,Industry,City,Location_Tier,Experience_Level,Job_Type,Work_Mode,Salary_LPA,Skills_Required,Education_Required,Openings,Applicants,Company_Rating,Date_Posted
IND2028695,Python Developer,BrowserStack,Startup,FinTech,Remote,Remote,Fresher (0-1 yr),Full-Time,Remote,4.4,"FastAPI, Python, REST APIs, PostgreSQL",B.Tech/B.E.,2,154,4.1,2025-07-28
IND2028696,Computer Vision Engineer,Meesho,Indian Unicorn,Information Technology,Mumbai,Tier 1,Junior (1-3 yrs),Full-Time,On-Site,19.7,"YOLO, Deep Learning, Python, TensorFlow, PyTorch",B.Sc (CS/IT),2,168,3.9,2024-07-11
IND2028697,Backend Developer,CRED,Indian Unicorn,E-Commerce,Remote,Remote,Fresher (0-1 yr),Full-Time,Remote,7.8,"Java, Redis, MongoDB",B.Sc (CS/IT),1,95,4.0,2024-10-22
IND2028698,Full Stack Developer,DRDO,PSU/Govt,FinTech,Chennai,Tier 1,Mid (3-6 yrs),Part-Time,On-Site,13.6,"React, REST APIs, Python, MongoDB, Docker, PostgreSQL",MCA,2,218,3.1,2025-12-13
IND2028699,AI Engineer,Slice,Startup,Media & Entertainment,Remote,Remote,Fresher (0-1 yr),Full-Time,Remote,6.2,"LLMs, Python, Prompt Engineering, Vector DBs, NLP, OpenAI API",B.Tech/B.E.,2,148,4.2,2024-09-14
IND2028700,Android Developer,Postman,Startup,Information Technology,Remote,Remote,Fresher (0-1 yr),Internship,Hybrid,3.4,"REST APIs, Android SDK, Kotlin, Firebase",M.Tech/M.E.,5,355,3.1,2024-10-22
IND2028701,NLP Engineer,Tech Mahindra,MNC,Information Technology,Bangalore,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,22.9,"SpaCy, Transformers, HuggingFace, TensorFlow",MCA,10,742,3.8,2025-12-05
IND2028702,Backend Developer,Wipro,MNC,EdTech,Remote,Remote,Mid (3-6 yrs),Full-Time,Remote,16.6,"Redis, MongoDB, FastAPI, Docker",B.Tech/B.E.,2,176,4.0,2026-03-23
IND2028703,Data Engineer,BEL,PSU/Govt,FinTech,Kochi,Tier 2,Mid (3-6 yrs),Internship,Hybrid,2.4,"AWS, ETL, dbt",M.Tech/M.E.,2,102,4.2,2025-07-23
IND2028704,React Developer,Google,MNC,Banking & Finance,Remote,Remote,Mid (3-6 yrs),Full-Time,Remote,22.7,"React, HTML/CSS, TypeScript",PhD,3,263,4.1,2024-09-28
IND2028705,AI Engineer,InMobi,Startup,Information Technology,Remote,Remote,Senior (6-10 yrs),Full-Time,Remote,56.2,"Vector DBs, NLP, RAG, OpenAI API, Python",M.Tech/M.E.,1,50,4.2,2025-11-28
IND2028706,UI/UX Designer,Nykaa,Indian Unicorn,E-Commerce,Remote,Remote,Fresher (0-1 yr),Full-Time,Remote,8.0,"Wireframing, Adobe XD, User Research",MCA,10,410,4.0,2024-06-05
IND2028707,UI/UX Designer,Darwinbox,Startup,Government/PSU,Bangalore,Tier 1,Fresher (0-1 yr),Part-Time,Hybrid,5.3,"Wireframing, Figma, CSS, User Research, Prototyping",BCA,1,103,3.7,2024-12-03
IND2028708,QA Engineer,Google,MNC,EdTech,Delhi,Tier 1,Mid (3-6 yrs),Part-Time,On-Site,16.4,"Selenium, Manual Testing, API Testing, Postman",MCA,5,256,3.7,2024-06-24
IND2028709,Software Engineer,Paytm,Indian Unicorn,Information Technology,Pune,Tier 1,Mid (3-6 yrs),Full-Time,Hybrid,32.0,"REST APIs, Python, Git, C++",M.Tech/M.E.,3,220,3.6,2024-06-17
IND2028710,Full Stack Developer,Zomato,Indian Unicorn,Information Technology,Mumbai,Tier 1,Junior (1-3 yrs),Internship,Hybrid,1.5,"AWS, REST APIs, Node.js, PostgreSQL, React, Docker",BCA,2,118,3.8,2026-04-09
IND2028711,Android Developer,Wipro,MNC,Information Technology,Bangalore,Tier 1,Fresher (0-1 yr),Contract,Hybrid,5.6,"Kotlin, REST APIs, Java, Firebase, Jetpack Compose, Android SDK",MCA,3,303,3.4,2025-09-13
IND2028712,Machine Learning Engineer,HCL Technologies,MNC,Information Technology,Remote,Remote,Mid (3-6 yrs),Full-Time,Remote,23.2,"Docker, Kubernetes, Python, PyTorch, TensorFlow, AWS",BCA,3,276,3.7,2025-11-25
IND2028713,Full Stack Developer,HAL,PSU/Govt,Information Technology,Bangalore,Tier 1,Junior (1-3 yrs),Full-Time,Hybrid,7.1,"React, Node.js, REST APIs",B.Sc (CS/IT),2,157,3.5,2025-02-01
IND2028714,Backend Developer,Infosys,MNC,Consulting,Mumbai,Tier 1,Junior (1-3 yrs),Contract,Hybrid,13.4,"MongoDB, PostgreSQL, Node.js, FastAPI",MBA,1,119,3.0,2024-06-14
IND2028715,Frontend Developer,Setu,Startup,Information Technology,Remote,Remote,Junior (1-3 yrs),Full-Time,Remote,10.2,"Figma, React, HTML/CSS",B.Sc (CS/IT),10,1162,3.9,2025-09-20
IND2028716,Data Analyst,Zerodha,Startup,FinTech,Remote,Remote,Senior (6-10 yrs),Full-Time,Remote,36.1,"SQL, Statistics, Tableau, Power BI",B.Tech/B.E.,1,80,3.3,2025-09-27
IND2028717,Frontend Developer,IBM,MNC,FinTech,Remote,Remote,Junior (1-3 yrs),Full-Time,Remote,7.4,"Next.js, HTML/CSS, Tailwind CSS, Figma",PhD,20,1199,4.0,2024-07-27
IND2028718,Android Developer,Capgemini,MNC,Information Technology,Remote,Remote,Mid (3-6 yrs),Full-Time,Hybrid,17.5,"Java, Jetpack Compose, Android SDK, Kotlin",B.Tech/B.E.,1,97,2.8,2025-04-05
IND2028719,DevOps Engineer,Dream11,Indian Unicorn,Logistics,Delhi,Tier 1,Senior (6-10 yrs),Full-Time,Hybrid,40.0,"Docker, Jenkins, Kubernetes, Ansible",B.Tech/B.E.,2,40,2.7,2024-12-17
IND2028720,Backend Developer,Byju's,Indian Unicorn,EdTech,Remote,Remote,Fresher (0-1 yr),Part-Time,On-Site,6.9,"Node.js, Redis, Python",BCA,1,80,3.7,2025-07-10
IND2028721,Cloud Engineer,Zoho,Indian Unicorn,Banking & Finance,Remote,Remote,Junior (1-3 yrs),Full-Time,Remote,14.8,"AWS, GCP, Terraform, Azure, Linux",B.Sc (CS/IT),2,114,4.1,2026-01-15
IND2028722,Power BI Developer,Accenture,MNC,Media & Entertainment,Bangalore,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,22.4,"Excel, SQL, Power BI, ETL, DAX",M.Tech/M.E.,5,387,4.2,2026-04-29
IND2028723,Machine Learning Engineer,Zoho,Indian Unicorn,Information Technology,Pune,Tier 1,Mid (3-6 yrs),Full-Time,Hybrid,24.0,"MLOps, Python, Docker, Scikit-learn, TensorFlow, AWS",M.Tech/M.E.,3,226,3.8,2025-01-18
IND2028724,AI Engineer,ISRO,PSU/Govt,Retail,Nagpur,Tier 2,Fresher (0-1 yr),Full-Time,On-Site,4.4,"LangChain, NLP, LLMs",B.Sc (CS/IT),1,48,4.3,2024-07-11
IND2028725,Python Developer,Setu,Startup,EdTech,Mumbai,Tier 1,Mid (3-6 yrs),Full-Time,Hybrid,26.5,"Django, FastAPI, REST APIs, PostgreSQL, Docker",M.Tech/M.E.,3,351,4.2,2024-06-01
IND2028726,Business Analyst,TCS,MNC,Government/PSU,Ahmedabad,Tier 2,Junior (1-3 yrs),Full-Time,Hybrid,7.3,"Requirements Gathering, Excel, JIRA",M.Tech/M.E.,10,956,3.7,2025-08-07
IND2028727,Python Developer,Cisco,MNC,Information Technology,Remote,Remote,Lead (10+ yrs),Full-Time,Remote,45.1,"Python, AWS, REST APIs, FastAPI, Django, PostgreSQL",B.Com + Certification,5,501,4.1,2025-09-13
IND2028728,Cloud Engineer,Deloitte,MNC,FinTech,Remote,Remote,Mid (3-6 yrs),Full-Time,Remote,15.3,"Linux, AWS, Docker, Azure, Kubernetes",B.Tech/B.E.,1,110,3.8,2025-01-21
IND2028729,QA Engineer,Leadsquared,Startup,Information Technology,Remote,Remote,Fresher (0-1 yr),Full-Time,Remote,6.0,"Python, Postman, Selenium, Manual Testing, JIRA, API Testing",B.Tech/B.E.,2,232,4.3,2024-08-12
IND2028730,Node.js Developer,Oracle,MNC,Government/PSU,Bangalore,Tier 1,Lead (10+ yrs),Full-Time,Hybrid,47.1,"MongoDB, TypeScript, Node.js, JavaScript, REST APIs",B.Com + Certification,10,1191,4.1,2025-10-28
IND2028731,AI Engineer,Wipro,MNC,Consulting,Remote,Remote,Fresher (0-1 yr),Full-Time,Remote,7.8,"LangChain, Vector DBs, NLP, OpenAI API, LLMs, Python",B.Tech/B.E.,5,360,3.5,2025-04-20
IND2028732,Data Engineer,Leadsquared,Startup,Banking & Finance,Remote,Remote,Junior (1-3 yrs),Full-Time,Hybrid,10.8,"Kafka, dbt, Spark, SQL, Python",B.Tech/B.E.,2,158,3.4,2025-10-28
IND2028733,Blockchain Developer,InMobi,Startup,Consulting,Bhubaneswar,Tier 2,Mid (3-6 yrs),Full-Time,Hybrid,20.7,"Smart Contracts, Solidity, Ethereum, Python",B.Tech/B.E.,2,185,3.6,2025-05-04
IND2028734,Android Developer,Accenture,MNC,Information Technology,Coimbatore,Tier 2,Fresher (0-1 yr),Full-Time,Hybrid,4.6,"Kotlin, Jetpack Compose, Java, Android SDK, REST APIs, Firebase",B.Tech/B.E.,2,233,4.1,2025-02-28
IND2028735,AI Engineer,Byju's,Indian Unicorn,FinTech,Remote,Remote,Mid (3-6 yrs),Full-Time,Remote,28.1,"RAG, Vector DBs, LLMs, Prompt Engineering, NLP",B.Tech/B.E.,3,326,3.7,2025-01-01
IND2028736,Data Scientist,Tech Mahindra,MNC,E-Commerce,Delhi,Tier 1,Lead (10+ yrs),Internship,Hybrid,1.7,"Tableau, TensorFlow, NLP",BCA,20,1921,3.0,2025-06-08
IND2028737,Data Scientist,Darwinbox,Startup,Media & Entertainment,Delhi,Tier 1,Fresher (0-1 yr),Full-Time,On-Site,7.7,"Python, Pandas, Statistics, Machine Learning, SQL",MBA,1,55,4.3,2026-02-03
IND2028738,DevOps Engineer,Zerodha,Startup,E-Commerce,Lucknow,Tier 2,Junior (1-3 yrs),Full-Time,On-Site,12.5,"Jenkins, Linux, AWS, Docker",B.Tech/B.E.,3,254,4.1,2025-07-17
IND2028739,Data Engineer,Google,MNC,EdTech,Indore,Tier 2,Mid (3-6 yrs),Full-Time,Hybrid,18.5,"AWS, Kafka, dbt",B.Tech/B.E.,1,102,3.7,2025-10-17
IND2028740,Power BI Developer,BrowserStack,Startup,EdTech,Mumbai,Tier 1,Senior (6-10 yrs),Full-Time,On-Site,47.8,"Azure, SQL, Excel",BCA,1,115,4.2,2026-03-26
IND2028741,Data Analyst,Meesho,Indian Unicorn,Information Technology,Remote,Remote,Senior (6-10 yrs),Full-Time,Remote,52.8,"Data Visualization, Tableau, Excel, SQL",MCA,3,239,3.8,2024-06-21
IND2028742,Node.js Developer,CRED,Indian Unicorn,Telecom,Remote,Remote,Senior (6-10 yrs),Full-Time,Remote,50.9,"REST APIs, JavaScript, Express.js",MCA,1,54,3.8,2024-06-11
IND2028743,AI Engineer,Swiggy,Indian Unicorn,Consulting,Remote,Remote,Senior (6-10 yrs),Full-Time,Remote,39.0,"OpenAI API, LLMs, RAG, NLP, Vector DBs, Python",B.Tech/B.E.,1,74,4.1,2025-03-04
IND2028744,Backend Developer,Urban Company,Startup,HealthTech,Remote,Remote,Mid (3-6 yrs),Contract,Remote,13.9,"FastAPI, Redis, Node.js, Java, Docker, PostgreSQL",B.Tech/B.E.,5,558,3.7,2025-12-16
IND2028745,Software Engineer,Cognizant,MNC,Consulting,Jaipur,Tier 2,Fresher (0-1 yr),Full-Time,On-Site,4.5,"C++, Python, Algorithms, Java",M.Tech/M.E.,10,423,4.3,2026-03-15
IND2028746,Data Scientist,Cisco,MNC,EdTech,Remote,Remote,Mid (3-6 yrs),Full-Time,On-Site,22.7,"Tableau, Statistics, NLP, Deep Learning, Scikit-learn",M.Tech/M.E.,1,88,4.2,2025-12-08
IND2028747,Full Stack Developer,Byju's,Indian Unicorn,Manufacturing,Hyderabad,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,23.1,"Node.js, AWS, Docker, React",MBA,2,205,4.1,2026-02-17
IND2028748,DevOps Engineer,Accenture,MNC,E-Commerce,Jaipur,Tier 2,Senior (6-10 yrs),Full-Time,On-Site,31.2,"Jenkins, Kubernetes, AWS, Docker",BCA,10,1130,3.9,2025-07-14
IND2028749,Product Manager,Swiggy,Indian Unicorn,Media & Entertainment,Delhi,Tier 1,Lead (10+ yrs),Full-Time,Hybrid,85.5,"Product Strategy, Roadmapping, Agile, User Research, SQL, A/B Testing",M.Tech/M.E.,1,99,4.2,2026-04-20
IND2028750,Python Developer,Swiggy,Indian Unicorn,FinTech,Remote,Remote,Fresher (0-1 yr),Contract,Remote,8.7,"Docker, PostgreSQL, Python, Django, FastAPI",B.Tech/B.E.,2,197,3.7,2024-12-04
IND2028751,Cybersecurity Analyst,Deloitte,MNC,Consulting,Remote,Remote,Senior (6-10 yrs),Full-Time,Remote,39.6,"Ethical Hacking, SIEM, Python, Network Security, Penetration Testing",B.Com + Certification,2,232,3.8,2025-11-27
IND2028752,Java Developer,Microsoft,MNC,Manufacturing,Delhi,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,16.6,"Maven, Hibernate, Java",BCA,2,191,2.9,2024-11-07
IND2028753,Machine Learning Engineer,Khatabook,Startup,Information Technology,Mumbai,Tier 1,Junior (1-3 yrs),Full-Time,Hybrid,14.4,"Kubernetes, PyTorch, Scikit-learn",MCA,2,115,2.9,2024-10-28
IND2028754,Cloud Engineer,Tech Mahindra,MNC,Information Technology,Remote,Remote,Fresher (0-1 yr),Full-Time,Remote,4.7,"Azure, Terraform, AWS, Kubernetes, Linux",B.Tech/B.E.,2,210,3.4,2025-08-07
IND2028755,Data Scientist,Leadsquared,Startup,Consulting,Mumbai,Tier 1,Fresher (0-1 yr),Full-Time,On-Site,6.0,"Tableau, Machine Learning, Statistics, Pandas",M.Tech/M.E.,1,107,3.7,2026-04-25
IND2028756,Business Analyst,Infosys,MNC,E-Commerce,Jaipur,Tier 2,Fresher (0-1 yr),Full-Time,On-Site,4.5,"Requirements Gathering, Power BI, SQL, JIRA, Agile, Excel",MCA,5,561,3.7,2025-09-19
IND2028757,DevOps Engineer,Freshworks,Indian Unicorn,Information Technology,Remote,Remote,Mid (3-6 yrs),Full-Time,Remote,22.4,"Terraform, Linux, AWS",MBA,2,106,2.8,2025-06-27
IND2028758,iOS Developer,Zomato,Indian Unicorn,Telecom,Remote,Remote,Fresher (0-1 yr),Full-Time,Remote,7.1,"Core Data, Xcode, SwiftUI",M.Tech/M.E.,1,114,4.0,2025-09-11
IND2028759,Frontend Developer,Meesho,Indian Unicorn,E-Commerce,Hyderabad,Tier 1,Senior (6-10 yrs),Contract,On-Site,53.2,"TypeScript, JavaScript, Tailwind CSS, React, Next.js, HTML/CSS",B.Tech/B.E.,2,165,3.5,2025-07-28
IND2028760,Business Analyst,Swiggy,Indian Unicorn,Banking & Finance,Pune,Tier 1,Fresher (0-1 yr),Full-Time,Hybrid,6.1,"Excel, Requirements Gathering, JIRA, SQL, Agile",B.Sc (CS/IT),2,187,4.3,2024-08-23
IND2028761,Frontend Developer,HAL,PSU/Govt,Information Technology,Remote,Remote,Mid (3-6 yrs),Full-Time,Remote,12.2,"Tailwind CSS, React, TypeScript, HTML/CSS, JavaScript",MCA,5,499,3.8,2024-12-07
IND2028762,Software Engineer,Postman,Startup,Manufacturing,Chennai,Tier 1,Junior (1-3 yrs),Full-Time,Hybrid,11.2,"Algorithms, Java, REST APIs, Git, C++, Python",B.Tech/B.E.,1,99,3.9,2024-07-24
IND2028763,Data Analyst,Nykaa,Indian Unicorn,Banking & Finance,Mumbai,Tier 1,Senior (6-10 yrs),Full-Time,On-Site,40.6,"Python, Data Visualization, SQL, Statistics, Tableau, Excel",B.Tech/B.E.,1,109,4.2,2025-10-11
IND2028764,Cloud Engineer,HAL,PSU/Govt,Consulting,Delhi,Tier 1,Fresher (0-1 yr),Full-Time,On-Site,3.9,"Azure, Docker, Linux",PhD,2,234,3.0,2025-10-06
IND2028765,Backend Developer,Ola,Indian Unicorn,EdTech,Remote,Remote,Senior (6-10 yrs),Full-Time,On-Site,40.8,"MongoDB, Node.js, Redis, Java",BCA,20,2200,4.2,2025-08-14
IND2028766,Full Stack Developer,Microsoft,MNC,E-Commerce,Chennai,Tier 1,Mid (3-6 yrs),Contract,On-Site,18.6,"PostgreSQL, Docker, REST APIs, AWS",B.Tech/B.E.,1,31,4.2,2024-08-05
IND2028767,Cybersecurity Analyst,Cognizant,MNC,Gaming,Coimbatore,Tier 2,Senior (6-10 yrs),Contract,On-Site,31.6,"Python, Penetration Testing, Ethical Hacking",B.Tech/B.E.,20,2142,3.4,2025-05-06
IND2028768,Business Analyst,Cognizant,MNC,Information Technology,Delhi,Tier 1,Lead (10+ yrs),Full-Time,On-Site,47.5,"SQL, Agile, Excel",BCA,3,253,3.9,2025-02-17
IND2028769,Product Manager,InMobi,Startup,HealthTech,Hyderabad,Tier 1,Fresher (0-1 yr),Contract,Hybrid,4.9,"Product Strategy, User Research, SQL, A/B Testing, Agile, JIRA",B.Tech/B.E.,2,235,3.7,2024-07-25
IND2028770,Software Engineer,Postman,Startup,Information Technology,Mumbai,Tier 1,Junior (1-3 yrs),Full-Time,Hybrid,11.3,"System Design, Python, REST APIs, Algorithms, C++",BCA,2,108,3.9,2025-04-19
IND2028771,Android Developer,Tech Mahindra,MNC,HealthTech,Kochi,Tier 2,Junior (1-3 yrs),Full-Time,Hybrid,12.1,"Firebase, Kotlin, REST APIs, Java",M.Tech/M.E.,1,113,3.2,2025-11-13
IND2028772,Engineering Manager,Darwinbox,Startup,FinTech,Indore,Tier 2,Mid (3-6 yrs),Internship,Hybrid,3.1,"People Management, Hiring, Roadmapping, OKRs, System Design",M.Tech/M.E.,2,147,4.2,2024-08-27
IND2028773,DevOps Engineer,Accenture,MNC,Consulting,Remote,Remote,Junior (1-3 yrs),Full-Time,Hybrid,10.8,"Docker, AWS, CI/CD",M.Tech/M.E.,1,81,4.0,2026-04-02
IND2028774,Python Developer,Zoho,Indian Unicorn,Banking & Finance,Bangalore,Tier 1,Fresher (0-1 yr),Full-Time,On-Site,7.7,"PostgreSQL, Python, Docker, REST APIs",MCA,3,285,3.4,2025-02-07
IND2028775,Business Analyst,Darwinbox,Startup,HealthTech,Chennai,Tier 1,Mid (3-6 yrs),Full-Time,Hybrid,26.6,"Excel, SQL, Agile, JIRA, Requirements Gathering, Power BI",MBA,5,565,3.7,2026-04-08
IND2028776,Machine Learning Engineer,Flipkart,Indian Unicorn,Media & Entertainment,Hyderabad,Tier 1,Fresher (0-1 yr),Full-Time,On-Site,10.0,"Docker, MLOps, Scikit-learn, Python",B.Tech/B.E.,10,1139,2.7,2025-10-10
IND2028777,Android Developer,Razorpay,Indian Unicorn,E-Commerce,Remote,Remote,Fresher (0-1 yr),Contract,Hybrid,7.5,"Kotlin, Android SDK, Java",M.Tech/M.E.,3,198,3.4,2026-01-25
IND2028778,Full Stack Developer,Khatabook,Startup,Information Technology,Remote,Remote,Junior (1-3 yrs),Full-Time,Remote,11.9,"PostgreSQL, Node.js, React, AWS",MCA,2,194,3.3,2025-05-05
IND2028779,QA Engineer,Microsoft,MNC,EdTech,Mumbai,Tier 1,Fresher (0-1 yr),Full-Time,Hybrid,6.1,"Manual Testing, JIRA, API Testing, Python, Selenium, Postman",MBA,3,265,3.1,2026-02-10
IND2028780,Data Scientist,Khatabook,Startup,FinTech,Nagpur,Tier 2,Fresher (0-1 yr),Internship,Hybrid,2.6,"Pandas, Statistics, NLP, Machine Learning, Tableau",B.Tech/B.E.,2,213,3.8,2025-02-04
IND2028781,Software Engineer,Infosys,MNC,Banking & Finance,Nagpur,Tier 2,Senior (6-10 yrs),Full-Time,On-Site,30.3,"Data Structures, REST APIs, Python",B.Tech/B.E.,3,217,3.7,2025-10-06
IND2028782,Frontend Developer,Google,MNC,Information Technology,Remote,Remote,Senior (6-10 yrs),Internship,On-Site,1.9,"Next.js, TypeScript, Tailwind CSS, HTML/CSS, Figma, React",PhD,2,221,2.7,2024-11-20
IND2028783,Backend Developer,Leadsquared,Startup,Information Technology,Bangalore,Tier 1,Fresher (0-1 yr),Contract,On-Site,6.7,"Redis, Java, PostgreSQL, FastAPI",MBA,1,57,3.5,2025-09-19
IND2028784,Data Scientist,Dream11,Indian Unicorn,HealthTech,Bangalore,Tier 1,Fresher (0-1 yr),Full-Time,On-Site,9.8,"Tableau, Scikit-learn, Pandas",MCA,2,220,3.9,2025-08-03
IND2028785,Full Stack Developer,Nykaa,Indian Unicorn,Banking & Finance,Bhubaneswar,Tier 2,Lead (10+ yrs),Part-Time,Hybrid,56.2,"React, Node.js, AWS, PostgreSQL",M.Tech/M.E.,5,345,3.3,2024-10-27
IND2028786,Software Engineer,Tech Mahindra,MNC,Information Technology,Remote,Remote,Fresher (0-1 yr),Internship,Remote,3.3,"Java, C++, System Design",B.Tech/B.E.,2,28,2.8,2026-02-27
IND2028787,AI Engineer,TCS,MNC,Banking & Finance,Nagpur,Tier 2,Mid (3-6 yrs),Full-Time,On-Site,20.8,"Python, Prompt Engineering, Vector DBs",B.Tech/B.E.,2,157,3.3,2024-11-24
IND2028788,Business Analyst,Meesho,Indian Unicorn,EdTech,Jaipur,Tier 2,Senior (6-10 yrs),Internship,On-Site,1.4,"Requirements Gathering, Excel, SQL, Agile",B.Tech/B.E.,3,149,3.8,2025-05-27
IND2028789,Backend Developer,Deloitte,MNC,Information Technology,Remote,Remote,Junior (1-3 yrs),Full-Time,Remote,13.1,"Redis, MongoDB, Django, Java",B.Tech/B.E.,2,125,3.9,2025-12-15
IND2028790,Backend Developer,Zerodha,Startup,Banking & Finance,Remote,Remote,Senior (6-10 yrs),Full-Time,On-Site,33.8,"Node.js, Python, Redis, FastAPI, PostgreSQL",B.Tech/B.E.,2,184,3.2,2025-12-27
IND2028791,Computer Vision Engineer,Amazon,MNC,Logistics,Hyderabad,Tier 1,Fresher (0-1 yr),Contract,On-Site,4.7,"Python, TensorFlow, PyTorch, OpenCV, Deep Learning",B.Tech/B.E.,1,98,4.1,2025-10-27
IND2028792,AI Engineer,TCS,MNC,Media & Entertainment,Remote,Remote,Mid (3-6 yrs),Full-Time,Remote,22.0,"Vector DBs, LangChain, OpenAI API",MCA,1,114,4.1,2025-07-21
IND2028793,Software Engineer,Khatabook,Startup,Banking & Finance,Hyderabad,Tier 1,Fresher (0-1 yr),Full-Time,Hybrid,6.4,"C++, Git, Python, REST APIs, Algorithms",M.Tech/M.E.,1,108,3.7,2024-06-09
IND2028794,Data Engineer,IBM,MNC,Automobile,Jaipur,Tier 2,Junior (1-3 yrs),Full-Time,Hybrid,6.9,"SQL, AWS, Kafka, Airflow",B.Sc (CS/IT),15,1099,3.7,2024-12-06
IND2028795,Full Stack Developer,Dream11,Indian Unicorn,E-Commerce,Mumbai,Tier 1,Junior (1-3 yrs),Full-Time,On-Site,13.5,"REST APIs, PostgreSQL, Docker, Node.js, MongoDB",M.Tech/M.E.,10,933,3.4,2024-07-14
IND2028796,React Developer,Infosys,MNC,Information Technology,Delhi,Tier 1,Junior (1-3 yrs),Full-Time,Hybrid,9.8,"Redux, HTML/CSS, TypeScript",B.Tech/B.E.,3,112,3.2,2024-06-05
IND2028797,Data Scientist,Postman,Startup,Information Technology,Remote,Remote,Fresher (0-1 yr),Part-Time,Hybrid,5.6,"NLP, Python, Machine Learning, Scikit-learn, SQL",B.Tech/B.E.,15,1498,3.8,2024-10-27
IND2028798,Data Engineer,Khatabook,Startup,Logistics,Remote,Remote,Fresher (0-1 yr),Full-Time,Remote,5.1,"SQL, Airflow, AWS, Kafka, ETL",B.Tech/B.E.,3,169,4.3,2024-08-15
IND2028799,Software Engineer,IBM,MNC,EdTech,Remote,Remote,Junior (1-3 yrs),Full-Time,On-Site,9.9,"REST APIs, System Design, Python",MCA,2,103,3.0,2026-03-02
IND2028800,DevOps Engineer,MakeMyTrip,Indian Unicorn,E-Commerce,Pune,Tier 1,Mid (3-6 yrs),Full-Time,Hybrid,21.9,"CI/CD, Kubernetes, AWS, Terraform, Linux",MCA,3,224,3.9,2026-03-19
IND2028801,Cybersecurity Analyst,Oracle,MNC,Information Technology,Remote,Remote,Mid (3-6 yrs),Full-Time,Hybrid,22.5,"Ethical Hacking, Penetration Testing, Network Security",MCA,3,330,3.4,2025-10-03
IND2028802,Cybersecurity Analyst,Leadsquared,Startup,Information Technology,Jaipur,Tier 2,Fresher (0-1 yr),Full-Time,Hybrid,6.7,"Python, Penetration Testing, Ethical Hacking, SIEM, Network Security",B.Tech/B.E.,3,150,4.0,2025-10-08
IND2028803,Android Developer,Microsoft,MNC,Telecom,Remote,Remote,Fresher (0-1 yr),Full-Time,Remote,6.7,"Java, Android SDK, Kotlin, REST APIs, Jetpack Compose, Firebase",B.Tech/B.E.,2,230,3.1,2025-03-14
IND2028804,AI Engineer,Fi Money,Startup,EdTech,Remote,Remote,Fresher (0-1 yr),Full-Time,Remote,6.2,"Vector DBs, NLP, Prompt Engineering, Python, LangChain",B.Tech/B.E.,2,181,3.2,2025-01-11
IND2028805,Data Analyst,Freshworks,Indian Unicorn,Information Technology,Pune,Tier 1,Mid (3-6 yrs),Internship,On-Site,2.4,"Power BI, Statistics, SQL, Data Visualization",B.Tech/B.E.,5,494,3.2,2026-02-26
IND2028806,Power BI Developer,Deloitte,MNC,Automobile,Remote,Remote,Junior (1-3 yrs),Contract,Remote,9.3,"Power BI, Excel, ETL, Azure, DAX, SQL",M.Tech/M.E.,1,62,4.3,2025-07-11
IND2028807,Machine Learning Engineer,ISRO,PSU/Govt,Telecom,Mumbai,Tier 1,Junior (1-3 yrs),Full-Time,On-Site,7.6,"PyTorch, Kubernetes, Docker, Python, MLOps, TensorFlow",B.Com + Certification,1,54,3.5,2024-07-31
IND2028808,Computer Vision Engineer,TCS,MNC,EdTech,Remote,Remote,Senior (6-10 yrs),Full-Time,Remote,29.4,"OpenCV, YOLO, Python",M.Tech/M.E.,10,670,4.3,2026-03-21
IND2028809,Full Stack Developer,Amazon,MNC,Consulting,Remote,Remote,Senior (6-10 yrs),Full-Time,Remote,25.3,"AWS, Docker, React, Python, MongoDB",MCA,2,181,3.6,2025-02-02
IND2028810,Power BI Developer,Byju's,Indian Unicorn,Information Technology,Bangalore,Tier 1,Junior (1-3 yrs),Full-Time,Hybrid,13.7,"Data Modeling, SQL, DAX, Excel",MCA,3,259,3.5,2026-03-09
IND2028811,Software Engineer,Fi Money,Startup,Manufacturing,Hyderabad,Tier 1,Lead (10+ yrs),Internship,On-Site,1.5,"Data Structures, C++, Git, Python, Java, REST APIs",MBA,1,51,4.2,2024-09-29
IND2028812,Blockchain Developer,Zoho,Indian Unicorn,Information Technology,Remote,Remote,Mid (3-6 yrs),Contract,Remote,21.0,"Python, Solidity, Ethereum, Web3.js, Smart Contracts",B.Sc (CS/IT),1,103,3.4,2024-06-19
IND2028813,Product Manager,InMobi,Startup,FinTech,Chennai,Tier 1,Junior (1-3 yrs),Full-Time,Hybrid,11.7,"JIRA, A/B Testing, Product Strategy, Agile, User Research, SQL",B.Tech/B.E.,2,221,4.0,2025-10-06
IND2028814,Frontend Developer,Deloitte,MNC,FinTech,Coimbatore,Tier 2,Fresher (0-1 yr),Full-Time,On-Site,4.6,"TypeScript, React, Next.js, Figma, Tailwind CSS, JavaScript",B.Tech/B.E.,1,69,3.0,2025-04-11
